EIN,Legal_Name,DBA,Address,City,State,ZIP,Country,Exemption_Type,Revocation_Date,Posting_Date,Reinstatement_Date
272172511,BROTHERHOOD OF BELIEVERS,,2262 MUIR LN,FORT COLLINS,CO,80524-1682,US,03,15-MAY-2013,12-AUG-2013,
272184164,SONSHINE FOUNDATION ,,9308 BALTUSROL CT,PEYTON,CO,80831-4072,US,03,15-MAY-2020,11-AUG-2020,
272185295,AMPLIFY1820 MINISTRIES ,,13153 SATURN DR,LITTLETON,CO,80124-2935,US,03,15-MAY-2015,10-AUG-2015,
272193579,DREAM,,4520 W 6TH ST,GREELEY,CO,80634-1330,US,00,15-MAY-2012,11-FEB-2013,15-JUL-2012
272193579,DREAM ,,4520 W 6TH ST,GREELEY,CO,80634-1330,US,00,15-MAY-2016,19-JUL-2016,
272196935,OUR NATIVE HEALING CENTER ,,14241 E 4TH AVE STE 115,AURORA,CO,80011-8710,US,03,15-MAY-2021,09-AUG-2021,
272200601,GRAND VALLEY ART STUDENTS LEAGUE ,,PO BOX 4100,GRAND JCT,CO,81502-4100,US,03,15-MAY-2017,16-AUG-2017,
272210936,COLORADANS FOR LIBERTY ,,1445 MARKET ST STE 300,DENVER,CO,80202-1728,US,04,15-MAY-2014,11-AUG-2014,
272211154,KEYS LEGACY ,,705 SHINING MOUNTAIN RD,WESTCLIFFE,CO,81252-9324,US,03,15-MAY-2014,11-AUG-2014,
272213724,GREENWOOD POLICE UNION LOCAL 305 AFL-CIO,,8547 E ARAPAHOE RD SUITE J174,GREENWOOD VILLAGE,CO,80112-1436,US,05,15-MAY-2019,12-AUG-2019,
272241555,AFRICAN LEADERSHIP GROUP,,1359 S CHAMBERS CIR UNIT B,AURORA,CO,80012-4706,US,00,15-MAY-2013,21-OCT-2013,15-MAY-2013
272241555,AFRICAN LEADERSHIP GROUP ,,1359 S CHAMBERS CIR UNIT B,AURORA,CO,80012-4706,US,00,15-MAY-2016,19-JUL-2016,
272244119,ARBO LLC,AUTOMOTIVE REPAIR BUSINESS OWNERS,PO BOX 2620,LOVELAND,CO,80539-2620,US,06,15-MAY-2013,12-AUG-2013,
272244837,COMMUNITY CONNECTION INTERNATIONAL,,7409 JAY CT,ARVADA,CO,80003-3239,US,03,15-MAY-2013,12-AUG-2013,15-MAY-2013
272252028,ACT 2 INC ,,4784 S UPHAM CT,LITTLETON,CO,80123-0000,US,03,15-MAY-2013,01-DEC-2015,
272254727,COLORADO COMMUNITY DENTAL SERVICES ,,2795 SKYLINE CT,GRAND JCT,CO,81506-3908,US,03,15-MAY-2018,13-AUG-2018,
272259437,AMERICAN GROUP PSYCHOTHERAPY,COLORADO GROUP PSYCHOTHERAPY SOCIET,4670 MACARTHUR LN,BOULDER,CO,80303-1160,US,03,15-NOV-2012,08-JUL-2013,
272264778,MILE HIGH BULLDOGS YOUTH ASSOCIATION,,845 ZION ST,AURORA,CO,80011-0000,US,03,15-OCT-2012,25-NOV-2014,15-OCT-2012
272264778,MILE HIGH BULLDOGS YOUTH ASSOCIATIO ,,845 ZION ST,AURORA,CO,80011-0000,US,03,15-OCT-2017,22-FEB-2018,
272274311,PHOEBE ANN ROSE SCHOLARSHIP FOUNDATION,,PO BOX 4005,GRANBY,CO,80446-4005,US,03,15-MAY-2020,11-AUG-2020,
272283745,MONARCH HIGH SCHOOL PTSO INC ,,329 CAMPUS DR,LOUISVILLE,CO,80027-9746,US,03,15-DEC-2023,11-MAR-2024,
272289370,COLORADO 4-H FOUNDATION INC ,LOST CREEK WRANGLERS 4-H CLUB,9755 HENDERSON RD,BRIGHTON,CO,80601-8114,US,03,15-NOV-2018,11-MAR-2019,
272294449,DENVER DOG ,,PO BOX 18646,DENVER,CO,80218-0646,US,03,15-MAR-2016,13-JUN-2016,
272300227,SUMMIT VELO ,,PO BOX 2595,FRISCO,CO,80443-2595,US,03,15-MAY-2019,12-AUG-2019,
272304009,KIOWA VOLUNTEER FIRE DEPARTMENT ,,PO BOX 321,KIOWA,CO,80117-0321,US,03,15-MAY-2015,10-AUG-2015,
272322477,AFRICA AMERICA HIGHER EDUCATION,,1411 S POTOMAC ST STE 320,AURORA,CO,80012-4539,US,03,15-OCT-2012,12-AUG-2013,15-OCT-2012
272327684,VICTORIOUS LIVING ,,503 HAWTHORNE PL,COLORADO SPGS,CO,80906-3223,US,03,15-MAY-2018,13-AUG-2018,
272337848,TRI LAKES CHAMBER OF COMMERCE FOUNDATION,,PO BOX 2951,MONUMENT,CO,80132-2951,US,03,15-MAY-2018,13-AUG-2018,
272348369,PFO RESEARCH FOUNDATION ,,PO BOX 20849,BOULDER,CO,80308-3849,US,03,15-MAY-2020,11-AUG-2020,
272355952,FORCE SUPPORT MORALE COMMITTEE,,125 EAST STEWART AVE STE 100,COLORADO SPRINGS,CO,80914-1684,US,03,15-JUN-2013,09-SEP-2013,
272356050,MOUNTAIN ARTS COUNCIL,PIKES PEAK REGIONAL FAMILY THEATRE,PO BOX 498,GREEN MTN FLS,CO,80819-0498,US,03,15-MAY-2010,09-JUN-2011,15-MAY-2010
272356050,MOUNTAIN ARTS COUNCIL ,PIKES PEAK REGIONAL FAMILY THEATRE,PO BOX 498,GREEN MTN FLS,CO,80819-0498,US,03,15-MAY-2017,18-JUL-2017,
272364923,AMERICAN LEGION AUXILIARY ,39 EBER DUCLO,2660 HANOVERTOWN DR,COLORADO SPGS,CO,80919-5038,US,19,15-NOV-2023,11-MAR-2024,
272368527,MESA COUNTY MIGRANT MINISTRY ,COMMUNITY THRIFT SHOP,815 ELBERTA AVE,PALISADE,CO,81526-8811,US,03,15-FEB-2024,15-MAY-2024,
272384896,WEST POINT SOCIETY PIKES PEAK REGION,,15270 CHURCHILL PL,COLORADO SPGS,CO,80921-259,US,00,15-MAY-2019,01-FEB-2025,15-MAY-2019
272389276,WOODLAND AQUATIC PROJECT INC ,,PO BOX 639,WOODLAND PARK,CO,80866-0639,US,03,15-MAY-2014,08-SEP-2014,15-MAY-2014
272391108,4 CORNERS LIBERTY RESTORATION GROUP ,,115 BEAVER CREEK DR,BAYFIELD,CO,81122-9713,US,04,15-MAY-2015,10-AUG-2015,
272394630,ROAD RUNNERS CLUB OF AMERICA ,FOOTHILLS RUNNING AND CYCLING CLUB,812 FOX HOLLOW LN,GOLDEN,CO,80401-0908,US,03,15-MAY-2014,11-AUG-2014,
272400341,TWO TALENTS INC ,,PO BOX 184,CRAIG,CO,81626-0184,US,03,15-MAY-2023,14-AUG-2023,
272408409,BULL MOOSE SPORTSMENS ALLIANCE ,,410 SODA CREEK RD,IDAHO SPRINGS,CO,80452-9502,US,03,15-MAY-2019,12-AUG-2019,
272411718,GENEROUS HARVEST INC ,,3745 PERRY ST,DENVER,CO,80212-0000,US,03,15-MAY-2013,19-MAY-2015,15-MAY-2013
272426233,BLUE MOON AKITA RESCUE INC,,312 NEWARK ST,AURORA,CO,80010-4722,US,03,15-MAY-2013,12-AUG-2013,
272433599,WE THE FAMILY ,,PO BOX 130,FRANKTOWN,CO,80116-0130,US,03,15-NOV-2014,09-MAR-2015,
272448177,PEOPLE CARING FOR PEOPLE ,,1530 LANE 27,PUEBLO,CO,81006-0000,US,03,15-MAY-2012,04-OCT-2014,15-AUG-2014
272448177,PEOPLE CARING FOR PEOPLE ,,1530 LANE 27,PUEBLO,CO,81006-0000,US,03,15-MAY-2017,18-JUL-2017,
272469242,COLORADO ASSOCIATION OF INSTITUTIONAL LAW ENFORCEMENT DIRE,CAILED,2130 S HIGH ST,DENVER,CO,80210-0000,US,03,15-JUN-2021,13-SEP-2021,
272472044,CEDAREDE ROD AND GUN CLUB ,,18052 GREEN VALLEY RD,CEDARREDGE,CO,81413-0000,US,03,15-MAY-2010,16-AUG-2016,15-JAN-2016
272480885,JUST ONE DAY LTD ,,619 SCORPIO DR,LITTLETON,CO,80124-2528,US,03,15-MAY-2021,09-AUG-2021,
272484152,DENVER LANGUAGE SCHOOL,AKA DLS,451 NEWPORT ST,DENVER,CO,80220-6019,US,00,15-NOV-2012,24-JUL-2013,15-NOV-2012
272485270,INFINITE WEST INC ,,PO BOX 1955,GRANBY,CO,80446-1955,US,03,15-MAY-2023,14-AUG-2023,
272485519,MILHOUS FONDATION,,PO BOX 3295 STE 3B86,USAF ACADEMY,CO,80841-3295,US,03,15-MAY-2013,12-AUG-2013,
272496477,HEALTH ENVIRONMENTAL ARTISTIC,,353 PONDEROSA DR,EVERGREEN,CO,80439-4825,US,03,15-JUL-2013,21-OCT-2013,
272504305,HFES ROCKY MOUNTAIN CHAPTER ,,507 KEN MAR CT,LONGMONT,CO,80501-4742,US,03,15-MAY-2025,12-AUG-2025,
272507599,TRIPLE ACRES HORSE RESCUE INC ,,51110 OLSON RD,BOONE,CO,81025-9748,US,03,15-MAY-2014,11-AUG-2014,15-MAY-2014
272507599,TRIPLE ACRES HORSE RESCUE INC ,,51110 OLSON RD,BOONE,CO,81025-9748,US,03,15-MAY-2020,03-NOV-2020,
272509833,COMMUNITY OPEN SCHOOL ,BVCOS,415 S PARKSIDE DR,LONGMONT,CO,80501-8922,US,03,15-MAY-2016,08-AUG-2016,
272513359,GMHS AS1 FOOTBALL BOOSTERS ,,13175 W GREEN MOUNTAIN DR,LAKEWOOD,CO,80228-3512,US,03,15-MAY-2019,12-AUG-2019,
272514306,CENTENNIAL SCHOOL LEGACY FOUNDATION,,PO BOX 350,SAN LUIS,CO,81152-0350,US,03,15-MAY-2013,12-AUG-2013,
272516925,NORTH METRO LACROSSE ASSOCIATION ,,PO BOX 33052,NORTHGLENN,CO,80233-0052,US,03,15-NOV-2015,11-APR-2016,
272520476,ROCKY MOUNTAIN REGION OF THE NATIONAL SHOOT TO RETRIEVE ASSOCIA,ROCKY MOUNTAIN NSTRA,354 REDWOOD AVE,EATON,CO,80615-8234,US,07,15-NOV-2017,12-MAR-2018,
272524909,HEART FOR THE NEEDY,,1815 FOREST AVE,DURANGO,CO,81301-4943,US,03,15-MAY-2013,12-AUG-2013,15-MAY-2015
272525003,LAST DAYS MINISTRIES ,,3300 COOK STREET,DENVER,CO,80205-0000,US,03,15-MAY-2015,11-NOV-2016,15-OCT-2016
272531132,COMMUNITY PARTNERSHIP PROJECT,,PO BOX 1471,COLORADO SPGS,CO,80901-1471,US,03,15-MAY-2013,12-AUG-2013,
272542115,FOR THEIR FUTURE FOUNDATION ,,3244 S HOLLY ST,DENVER,CO,80222-7560,US,03,15-DEC-2016,09-MAY-2017,
272543868,HOPE CREATING ACTION,,2842 FALCON PT,LAFAYETTE,CO,80026-9061,US,00,15-MAY-2013,12-AUG-2013,
272545419,VOICE FOR HEALERS OF PLANET EARTH,,2842 FALCON PT,LAFAYETTE,CO,80026-9061,US,00,15-MAY-2013,09-SEP-2013,
272548188,TCAMP PLUS INC ,TCAMP,1029 PARKVIEW DR,FORT COLLINS,CO,80525-2842,US,03,15-MAY-2020,11-AUG-2020,
272550374,LADIES FANCYWORK SOCIETY ,,3008 N ELIZABETH ST,DENVER,CO,80205-4756,US,07,15-MAY-2025,12-AUG-2025,
272554331,WESTERN SLOPE FOSTER AND ADOPTIVE,,1204 GRAND AVE,GLENWOOD SPGS,CO,81601-3804,US,03,15-JUN-2013,09-SEP-2013,
272556196,COALITION FOR EFFECTIVE HEALTHCARE,,4955 PEORIA ST UNIT A,DENVER,CO,80239-2836,US,03,15-MAY-2013,12-AUG-2013,
272560542,VAST TEEN CENTER INC,,PO BOX 25958,COLORADO SPGS,CO,80936-5958,US,03,15-SEP-2013,09-DEC-2013,
272562879,UBUNTU UNITED INC ,,825 N 4TH ST,MONTROSE,CO,81401-3523,US,03,15-MAY-2018,13-AUG-2018,
272565596,USA SKI CROSS ,,PO BOX 2044,ASPEN,CO,81612-2044,US,03,15-SEP-2017,11-DEC-2017,
272568531,AUVSI ROCKY MOUNTAIN CHAPTER ,,7374 SHOREHAM PLACE,CASTLE PINES NORTH,CO,80108-0000,US,06,15-MAY-2013,22-OCT-2016,15-MAY-2013
272570053,PRAIRIE RATTLERS WRESTLING INC ,,PO BOX 502,FORT MORGAN,CO,80701-0502,US,03,15-MAY-2025,12-AUG-2025,
272585312,INSIGHTFOAL PROGRAM ,,3400 SAM HOUSTON CIR,FORT COLLINS,CO,80526-2532,US,03,15-MAY-2019,12-AUG-2019,
272585518,XCW FOUNDATION ,,9561 MARMOT RIDGE CIR,LITTLETON,CO,80125-8888,US,00,15-MAY-2018,13-AUG-2018,
272590814,MISSION GRANTED,,9249 S BROADWAY / STE 200-261,HIGHLANDS RANCH,CO,80129-0000,US,00,15-MAY-2013,12-AUG-2013,15-MAY-2013
272604791,AID IN ACTION ,,PO BOX 337463,GREELEY,CO,80633-0000,US,03,15-MAY-2013,04-OCT-2014,15-MAY-2013
272604791,AID IN ACTION ,,PO BOX 337463,GREELEY,CO,80633-0000,US,03,15-MAY-2018,16-MAR-2019,15-MAY-2018
272615757,SAN LUIS VALLEY YOUTH HOCKEY ASSOCIATION,,PO BOX 615,ALAMOSA,CO,81101-0000,US,03,15-MAY-2013,24-FEB-2018,15-JAN-2018
272615757,SAN LUIS VALLEY YOUTH HOCKEY ASSOCIATION,,6 MOUNTAIN VIEW PL,ALAMOSA,CO,81101-2544,US,03,15-MAY-2021,10-JUN-2023,15-MAY-2023
272620665,GRAND JUNCTION ROLLER GIRLS,,434 MARIANNE DR,GRAND JCT,CO,81504-8696,US,07,15-MAY-2013,11-NOV-2013,
272622730,ACROSS THE ATLAS FOUNDATION ,,27469 STATE HIGHWAY 72,GOLDEN,CO,80403-0000,US,03,15-FEB-2018,14-MAY-2018,
272650080,PROCESS SERVERS ASSOCIATION OF COLORADO,,8547 E ARAPAHOE RD J-593,GREENWOOD VILLAGE,CO,80112-1436,US,06,15-JUN-2017,11-SEP-2017,15-JUN-2017
272663598,BAKING FOR THE TROOPS,,PO BOX 40278,DENVER,CO,80204-0278,US,03,15-MAY-2013,12-AUG-2013,15-MAY-2013
272682581,HELLENBACH CASTLE FOUNDATION ,,8223 KLINE ST,ARVADA,CO,80005-5205,US,00,15-SEP-2013,10-MAR-2014,15-SEP-2013
272691212,TINKERS DREAM INC ,,1050 16TH AVE APT A6,LONGMONT,CO,80501-2619,US,03,15-MAY-2023,14-AUG-2023,15-MAY-2023
272705329,TO HIS GLORY EVANGELICAL MINISTRIES INTERNATIONAL,,13053 TRENTON PL,THORNTON,CO,80602-8434,US,03,15-MAY-2014,10-NOV-2014,15-MAY-2014
272705788,BAND OF TOUGHS ,,4450 ARAPAHOE AVE STE 100,BOULDER,CO,80303-9102,US,03,15-MAY-2023,14-AUG-2023,15-MAY-2023
272745609,56SD HEALTH SERVICES CORP,,480 INGALLS ST,LAKEWOOD,CO,80226-1822,US,03,15-MAY-2013,12-AUG-2013,15-MAY-2013
272747715,A SOFT PLACE TO LAND INC ,,1122 W MYRTLE ST,FORT COLLINS,CO,80521-3555,US,03,15-NOV-2017,12-MAR-2018,
272750458,EAGLE RIDGE ACADEMY ,,3551 E SOUTHERN ST,BRIGHTON,CO,80601-0015,US,03,15-NOV-2024,10-MAR-2025,
272757169,YOUNG ARTISTS ALLIANCE ,,PO BOX 807,EASTLAKE,CO,80614-0807,US,03,15-MAY-2019,12-AUG-2019,15-FEB-2023
272759282,COLORADO 9-12 PROJECT ,,888 FEDERAL BLVD,DENVER,CO,80204-3242,US,04,15-MAY-2020,11-AUG-2020,
272762295,INTERNATIONAL ASSOCIATION OF LIONS,108439 WOODLAND PARK PIKES PEAK,PO BOX 130,WOODLAND PARK,CO,80866-0130,US,04,15-NOV-2012,11-MAR-2013,15-NOV-2012
272764463,UTE MOUNTAIN OIL CLASSIC INC ,,PO BOX 492,CORTEZ,CO,81321-0492,US,03,15-MAY-2021,09-AUG-2021,
272764751,TATES FRIENDS WITH FUR INC,,9595 PERCOS STE 365,THORNTON,CO,80260-0000,US,03,15-MAY-2013,12-AUG-2013,
272766861,OUTDOOR EDUCATION OF WESTERN,,737 ASH DR,GRAND JCT,CO,81506-8379,US,03,15-MAY-2013,12-AUG-2013,
272770302,TRISKELE FOUNDATION ,,621 17TH ST STE 1101,DENVER,CO,80293-1101,US,03,15-MAY-2017,16-AUG-2017,
272774036,JOURNEY SCHOLARSHIP ,,5296 E 116TH PL,THORNTON,CO,80233-5812,US,00,15-MAY-2023,14-AUG-2023,
272782064,ECOGREENVISION ,,670 WALDEN CIR APT 205,BOULDER,CO,80305-7619,US,03,15-MAY-2015,10-AUG-2015,
272800166,HIGH COUNTRY SQUARES,,3252 MEADOWS DR,PAGOSA SPGS,CO,81147-7649,US,07,15-NOV-2012,11-MAR-2013,
272813231,SHARUS FOUNDATION ,,1301 WASHINGTON AVE STE 150,GOLDEN,CO,80401-6138,US,03,15-FEB-2023,08-MAY-2023,
272813901,COLORADO COALITION FOR GENDER AND,,14102 E LINVALE PL APT 411,AURORA,CO,80014-5529,US,03,15-MAY-2013,12-AUG-2013,15-MAY-2013
272820411,FOB SUMMIT COUNTY CO,TOM S TORRES SOLE MBR,PO BOX 392,BUENA VISTA,CO,81211-0392,US,03,15-NOV-2012,11-MAR-2013,
272821324,WESTRIDGE THERAPY HORSEBACK RIDING,,5907 W 28TH ST,GREELEY,CO,80634-8900,US,03,15-MAY-2013,12-AUG-2013,
272823528,UNIFY MINISTRIES ,,2454 RAYWOOD VW APT 417,COLORADO SPGS,CO,80920-7750,US,03,15-NOV-2014,09-MAR-2015,
272823981,POCKETFUL OF SICILY ,,PO BOX 1527,LAPORTE,CO,80535-1527,US,00,15-OCT-2017,12-FEB-2018,
272825710,R12 CHARITIES ,,PO BOX 952,ERIE,CO,80516-0000,US,03,15-MAY-2010,05-AUG-2017,15-JUL-2017
272832584,TAPESTRY INTERNATIONAL,,925 E 17TH AVE,DENVER,CO,80218-1407,US,03,15-MAY-2013,12-AUG-2013,
272837571,NORTHEREN COLORADO FIRE SAFETY,,212 GADWALL LN,JOHNSTOWN,CO,80534-9268,US,03,15-MAY-2013,12-AUG-2013,
272841620,HANDS UP FOR THE CHILDREN,,3034 S CORNELL CIR,ENGLEWOOD,CO,80113-3073,US,00,15-MAY-2013,21-OCT-2013,15-MAY-2013
272843502,FOR THE ANIMALS COLORADO ,,1001 16TH ST STE B180 110,DENVER,CO,80265-0005,US,03,15-MAY-2014,11-AUG-2014,
272850150,NEIGHBORHOOD OPPORTUNITY RESOURCES INC,,1630 30TH ST STE A # 237,BOULDER,CO,80301-1045,US,03,15-MAY-2024,12-AUG-2024,
272850723,RENEW COLORADO,,1660 WYNKOOP ST STE 900,DENVER,CO,80202-1154,US,00,15-MAY-2013,10-FEB-2014,
272872412,DBS VOICES OF THE ROCKIES ,,10528 RONALD LN,NORTHGLENN,CO,80234-3818,US,03,15-MAY-2020,11-AUG-2020,
272902410,RANGELY COMMUNITY GARDEN INC ,,BOX 224,RANGELY,CO,81648-0224,US,03,15-MAY-2013,12-OCT-2015,15-MAY-2013
272915731,ACCESSIBLE COORDINATED TRANSPORTATION OF THE PIKES PEAK R,,5640 N ACADEMY BLVD,COLORADO SPGS,CO,80918-3659,US,03,15-NOV-2019,09-MAR-2020,
272922522,IMPACT ORPHANS INCORPORATED ,,5624 W LEAWOOD DR,LITTLETON,CO,80123-6806,US,03,15-MAY-2017,16-AUG-2017,
272927741,BE THE CHANGE ,,6393 SOUTH NETHERLAND WAY,AURORA,CO,80016-0000,US,03,15-JUN-2016,12-SEP-2016,
272941700,AMERICAN COLLEGE OF NURSE-MIDWIVES,COLORADO AFFILIATE OF ACNM,22971 E EUCLID CIR,AURORA,CO,80016-5206,US,06,15-MAY-2013,12-AUG-2013,
272942283,SUNERGON INTERNATIONAL FOUNDATION ,,4710 W FREMONT CT,LITTLETON,CO,80128-2508,US,03,15-SEP-2017,11-DEC-2017,
272942589,COLORADO EARLY EDUCATION NETWORK ,,710 11TH AVE L-90,GREELEY,CO,80631-6472,US,03,15-SEP-2013,10-JAN-2015,
272950188,IIBA DENVER CHAPTER ,,7450 W 52ND AVE STE M129,ARVADA,CO,80002-0000,US,06,15-MAY-2013,21-MAR-2015,
272950941,COPTERS FOR A CAUSE ,,1225 CASTLEWOOD PL,FRANKTOWN,CO,80116-9045,US,03,15-MAY-2013,13-SEP-2014,15-MAY-2013
272950941,COPTERS FOR A CAUSE ,,1225 CASTLEWOOD PL,FRANKTOWN,CO,80116-9045,US,03,15-MAY-2017,18-JUL-2017,
272970968,PEOPLE HELPING PETS,,1645 WINONA CT,DENVER,CO,80204-1144,US,03,15-MAY-2013,12-AUG-2013,
272973587,MILE HIGH SEARCH DOGS ,,PO BOX 143,GRANT,CO,80448-0143,US,03,15-MAY-2017,16-AUG-2017,
272981903,MINNEQUA ROTARY FOUNDATION INC,,PO BOX 1651,PUEBLO,CO,81002-1651,US,03,15-MAY-2013,21-OCT-2013,
273008054,GREEN STREETS ,HILLARY GRIFFITH SOLE MBR,1035 PEARL ST STE 423,BOULDER,CO,80302-5127,US,03,15-MAY-2020,11-AUG-2020,
273014625,SAMANTHA REMINGTON ANGEL HEART FOUNDATION,,4915 S VINE ST,CHERRY HL VLG,CO,80113-7134,US,03,15-MAY-2014,11-AUG-2014,15-MAY-2014
273015821,SOUTH FORT COLLINS BUSINESS,,3711 JOHN F KENNEDY PKWY STE 240,FORT COLLINS,CO,80525-2658,US,06,15-MAY-2013,12-AUG-2013,15-MAY-2013
273033135,WARRIOR GIRLS LACROSSE BOOSTER CLUB INC,,10300 W SOUTH BOULDER ROAD,LAFAYETTE,CO,80026-0000,US,03,15-MAY-2022,08-AUG-2022,
273033625,METRO DENVER WOMENS SOCCER CLUB INC ,,7800 E ORCHARD RD STE 220,GREENWOOD VLG,CO,80111-2585,US,07,15-JAN-2016,11-APR-2016,
273034131,CITY COMMITTEE INC ,,135 MAYHURST AVE,COLORADO SPGS,CO,80906-3055,US,03,15-MAY-2021,09-AUG-2021,
273035689,DOS RIOS WOMENS GOLF CLUB,,C/O MEREDITH MCMANUS,GUNNISON,CO,81230-0000,US,00,15-MAY-2013,12-AUG-2013,
273038521,BULL MOOSE SPORTSMEN ,,410 SODA CREEK RD,IDAHO SPRINGS,CO,80452-9502,US,04,15-MAY-2019,12-AUG-2019,
273038530,7SISTERS GLOBAL INC ,,4741 WHITEHALL LANE,HIGHLANDS RANCH,CO,80126-0000,US,03,15-MAY-2013,10-SEP-2016,15-AUG-2016
273039538,LUCKY DOG RESCUE INC ,,4401 MARK DABLING BLVD STE 10,COLORADO SPGS,CO,80907-4227,US,03,15-MAY-2019,12-AUG-2019,
273055818,BIG VIEW RANCH EQUINE THERAPY ,,7226 DREW HILL RD,GOLDEN,CO,80403-8113,US,03,15-MAY-2020,11-AUG-2020,
273062806,GLOBAL CARE FOUNDATION ,,10333 E DRY CREEK RD STE 430,ENGLEWOOD,CO,80112-1561,US,03,15-MAY-2024,12-AUG-2024,
273072942,WORK OF ART ,,3219 W 23RD AVE,DENVER,CO,80211-4524,US,03,15-MAY-2020,11-AUG-2020,
273079562,AMERICAN ASSOCIATION OF SERVICE COORDINATORS COLORADO CHAPTER,,2451 W 82ND PLACE,WESTMINSTER,CO,80031-4099,US,06,15-NOV-2018,11-MAR-2019,
273097172,SWEET ADELINES INTERNATIONAL,A CAPPELLA ELECTRIC CHAPTER,205 43RD AVE,GREELEY,CO,80634-1162,US,03,15-SEP-2013,09-DEC-2013,15-SEP-2013
273100617,FATHERLESS YOUTH INITIATIVE ,,1813 CLARK DR,ERIE,CO,80516-6891,US,03,15-NOV-2020,09-AUG-2021,
273107025,PORT OF LIGHT FINANCIAL MINISTRY,,5720 ZEPHYR ST,ARVADA,CO,80002-2452,US,00,15-MAY-2013,12-AUG-2013,
273113595,ALAMEDA YOUTH SPORTS INC,,PO BOX 151135,LAKEWOOD,CO,80215-9135,US,03,15-MAY-2013,12-AUG-2013,15-APR-2017
273114340,MOUNTAIN HOPE FOUNDATION ,,86 GOLD HILL RD,BRECKENRIDGE,CO,80424-8815,US,03,15-AUG-2022,15-NOV-2022,
273114443,FUTURE FARMERS OF AMERICA AND ITS STATE ASSOCIATIONS & LOCAL CHAPTER,WOODLIN FFA ALUMNI ASSOCIATION,6410 COUNTY ROAD 23,WOODROW,CO,80757-9707,US,03,15-JAN-2024,08-APR-2024,
273124888,RUBY MOUNTAIN DAY SCHOOL INC,,11573 HILLS CT,SALIDA,CO,81201-8579,US,03,15-MAY-2012,08-APR-2013,
273127783,DENVER SENIOR COALITIONS ,,1445 S FRANKLIN ST,DENVER,CO,80210-2331,US,00,15-MAY-2013,09-JUN-2014,15-MAY-2013
273137667,RON KING ORGANIZATION ,,PO BOX 1641,CASTLE ROCK,CO,80104-6141,US,03,15-MAY-2017,16-AUG-2017,
273156954,SOUTH PLATTE YOUTH FOOTBALL LEAGUE ,,PO BOX 305,STERLING,CO,80751-0305,US,03,15-MAY-2018,13-AUG-2018,
273161012,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,108762 LIMON CO,PO BOX 654,LIMON,CO,80828-0654,US,04,15-NOV-2013,10-MAR-2014,
273172044,ZOEROOTS ,,724 E ESPANOLA STREET,COLORADO SPRINGS,CO,80907-0000,US,03,15-JAN-2011,05-SEP-2015,15-JAN-2011
273172044,ZOEROOTS ,,724 E ESPANOLA STREET,COLORADO SPRINGS,CO,80907-0000,US,03,15-MAY-2021,29-OCT-2021,
273178181,MANNA BAGS INC ,,2 N CASCADE AVE STE 760,COLORADO SPGS,CO,80903-1626,US,03,15-MAY-2023,14-AUG-2023,
273183920,ROCKY MOUNTAIN SPORT RIDERS INC ,,PO BOX 1432,AVON,CO,81620-1432,US,03,15-SEP-2013,31-JAN-2018,15-SEP-2013
273191893,EMMANUEL EVANGELICAL MISSION ,,1114 S 25TH ST,COLORADO SPGS,CO,80904-3219,US,03,15-JAN-2014,14-APR-2014,15-JAN-2014
273195828,ASSOCIATION OF WESTERN STATE,AWSE,1313 SHERMAN STREET ROOM 818,DENVER,CO,80203-2236,US,00,15-NOV-2010,12-NOV-2012,15-NOV-2010
273197315,COLORADO QUICKSILVER SOFTBALL ,,PO BOX 2287,COLORADO SPGS,CO,80901-2287,US,03,15-MAY-2015,10-AUG-2015,
273198716,SPORTS FAMILY CLUB INC,,1065 FAIRWAY CT APT B,BOULDER,CO,80303-2956,US,03,15-MAY-2013,12-AUG-2013,
273208230,INSPIRED LIVING MINISTRIES INC ,INSPIRED LIVING,6850 STAGEWOOD CT,COLORADO SPRINGS,CO,80918-0000,US,00,15-MAY-2013,14-JUL-2014,15-JAN-2017
273210107,ECU,HECTOR VILLALOBOS JR SOLE MBR,3625 COOK ST,DENVER,CO,80205-3735,US,00,15-MAY-2013,12-AUG-2013,
273211191,AMERICAN SERVICEMEMBERS AMATEUR SPORTS INC,,PO BOX 657,BOULDER,CO,80306-0657,US,03,15-MAY-2025,12-AUG-2025,
273230590,NORTHWEST GEOTECH WORKSHOP ,,12300 W DAKOTA AVENUE,LAKWOOD,CO,80228-2595,US,00,15-MAY-2015,10-AUG-2015,15-MAY-2015
273251941,AMATEUR ATHLETIC UNION OF THE UNITED STATES,COUGARS YOUTH SPORTS ASSOCIATION,1339 S COOLIDGE CIR,AURORA,CO,80018-6132,US,03,15-JAN-2016,11-APR-2016,
273256299,FISHERS PEAK SOUP KITCHEN INC ,,112 E SECOND ST,TRINIDAD,CO,81082-3032,US,03,15-MAY-2022,08-AUG-2022,
273263264,HORSELESS CARRIAGE MUSEUM AND ART,,3310 S KNOX CT,ENGLEWOOD,CO,80110-1841,US,03,15-MAY-2013,12-AUG-2013,
273275965,SAVING OUR SOLDIERS ,,3332 W COUNTY ROAD 54G,LAPORTE,CO,80535-9363,US,00,15-MAY-2016,08-AUG-2016,
