ein,founding_year,ruling_date,name,city,state,zip,subsection,foundation_code,ntee_code,asset_amount,income_amount,revenue_amount,found_in_bmf
841545027,2000,200011,BOULDER COUNTY LATINA LEAGUE INC,BOULDER,CO,80301-3333,03,15,P84,156419,79960,79960,Y
841545125,2000,200011,ROCKY MOUNTAIN ANIME ASSOCIATION,AURORA,CO,80014-3417,04,00,A23,382952,522740,522740,Y
841545163,2000,200012,THE FREEBSD FOUNDATION,BOULDER,CO,80304-1161,03,15,U41,4059857,4285257,1739644,Y
841545251,,,,,,,,,,,,,N
841545575,2001,200108,AURORA CHAMBER FOUNDATION INC,CENTENNIAL,CO,80112-3814,03,15,T31,244308,158412,158412,Y
841545930,2000,200006,COLORADO APARTMENT ASSOCIATION-FORT COLLINS CHAPTER INC 050800,FORT COLLINS,CO,80522-1075,06,00,S41,152764,99687,82389,Y
841546403,2000,200009,CASA OF THE SEVENTH JUDICIAL DISTRICT INC,MONTROSE,CO,81401-3759,03,15,R200,15154983,9769088,9768894,Y
841546404,2001,200108,ROARING FORK FRIENDS OF THE THEATER INC,CARBONDALE,CO,81623-5700,03,15,A65,1442502,687900,680563,Y
841546410,1968,196808,ALPHA PHI INTERNATIONAL FRATERNITY INC,DENVER,CO,80210-4207,07,00,,126586,170418,170418,Y
841546924,,,,,,,,,,,,,N
841547039,2000,200011,SPIRITUAL RESTORATION MINISTRIES,COLORADO SPGS,CO,80921-4184,03,15,X03,0,0,0,Y
841547110,2022,202210,RALSTON VALLEY H S MUSIC BOOSTERS,ARVADA,CO,80005-2935,03,16,A6C,0,0,0,Y
841547112,,,,,,,,,,,,,N
841547618,2000,200007,MORIAH FOUNDATION,COLORADO SPGS,CO,80921-3803,03,17,T30,6071203,10697026,5830363,Y
841547639,2001,200106,COLORADO CIVIL JUSTICE LEAGUE,DENVER,CO,80207-1639,06,00,S41,275625,208021,208021,Y
841547870,2000,200009,HEALING FROM THE HEART,DENVER,CO,80206-2821,03,15,F60,0,0,0,Y
841548169,2003,200303,AFRICAN AMERICAN YOUTH LEADERSHIP CONFERENCE,COLORADO SPGS,CO,80970-6408,03,15,O50,112172,66697,66697,Y
841549065,2000,200011,THE OUTDOOR FOUNDATION,BOULDER,CO,80308-4497,03,15,B99,1697791,824925,824925,Y
841549455,2000,200008,RENEWED HOPE CHARITABLE FOUNDATION,CASTLE ROCK,CO,80104-1476,03,15,Q30,78545,100788,94619,Y
841549702,2000,200007,THE PLACE,COLORADO SPGS,CO,80903-3609,03,15,P20,1668737,3517425,3497883,Y
841549841,2001,200103,DARING GIRLS,DENVER,CO,80205-2764,03,15,B12,734819,420654,411956,Y
841549900,2001,200101,DURANGO RAILROAD HISTORICAL SOCIETY,DURANGO,CO,81302-0654,03,15,A57,524522,100764,100255,Y
841549965,,,,,,,,,,,,,N
841550318,2001,200105,USA INTERNATIONAL YOUTH RUGBY FOUNDATION,DENVER,CO,80203-4428,03,15,N70,0,0,0,Y
841550319,2000,200009,NEW BEES THRIFT STORE,BUENA VISTA,CO,81211-0139,03,15,P29,37842,147602,147602,Y
841550594,2001,200107,SOUTHWEST INSTITUTE FOR RESILIENCE,NUCLA,CO,81424-5113,03,15,B28,48094,67920,63859,Y
841550841,2001,200103,BELL POLICY CENTER,DENVER,CO,80203-1289,03,15,R40,3105991,1040490,1040490,Y
841550842,2001,200107,THE BELL ACTION NETWORK,DENVER,CO,80203-1289,04,00,W24,41584,96000,96000,Y
841551184,2000,200012,ALPENGLOW CHAMBER MUSIC FESTIVALS INC,DILLON,CO,80435-0832,03,15,A68,0,0,0,Y
841551543,,,,,,,,,,,,,N
841551580,2002,200207,TINY HANDS DAYCARE CENTER INC,BLANCA,CO,81123-0272,03,15,P33,118776,219301,218952,Y
841551675,2007,200707,MOUNTAIN AND PLAINS ROTARY YOUTH EX CHANGE,GRAND JCT,CO,81503-2973,03,16,Q23,76718,137324,137324,Y
841551722,2000,200012,CONSTRUCTION EDUCATION FOUNDATION OF COLORADO,DENVER,CO,80204-4446,03,16,B90,1010781,1864929,1864929,Y
841552053,,,,,,,,,,,,,N
841552138,2007,200710,ESTES VALLEY INVESTMENT IN CHILDHOOD SUCCESS,ESTES PARK,CO,80517-3373,03,15,P30,406073,728277,709262,Y
841552527,2002,200202,HOMELESS-BOXER CARE,COLORADO SPGS,CO,80922-3324,03,15,D20,46436,238142,238142,Y
841552533,2001,200104,GRANT AVENUE COMMUNITY CENTER & SACRED PLACE INC,DENVER,CO,80209-1723,03,15,E30,1100668,169756,169756,Y
841552611,2000,200010,GRAND VALLEY HISTORICAL SOCIETY,PARACHUTE,CO,81635-0363,03,15,A80,446659,13777,13284,Y
841552704,,,,,,,,,,,,,N
841552939,2000,200010,TELLER HISTORIC AND ENVIRONMENTAL COALITION INC,WOODLAND PARK,CO,80866-0368,03,15,S20,128889,82124,79916,Y
841552976,,,,,,,,,,,,,N
841553603,2001,200112,GRAND COUNTY BUILDERS ASSOCIATION,GRANBY,CO,80446-0185,06,00,S410,137628,61651,45094,Y
841553698,2000,200012,TELLURIDE AIDS BENEFIT INC,TELLURIDE,CO,81435-3819,03,16,G81,1149408,672665,472865,Y
841554081,2002,200202,SUPPORT OUR SCHOOLS SALIDA,SALIDA,CO,81201-2723,03,15,B12,265099,18727,18727,Y
841554352,2000,200009,ARKANSAS VALLEY PREGNANCY CENTER INC,LA JUNTA,CO,81050-0249,03,15,E400,315627,151882,149260,Y
841554467,2001,200110,LOAVES & FISHES,IDAHO SPRINGS,CO,80452-0000,03,15,P20,460659,236304,236304,Y
841554493,,,,,,,,,,,,,N
841554651,2000,200009,SENIOR CITIZENS FOUNDATION,CASTLE ROCK,CO,80104-2853,03,17,T30,629804,43227,43227,Y
841554761,2001,200101,COLORADO SPRINGS VETERANS DAY PARADE INC,COLORADO SPRINGS,CO,80903-3301,03,15,A80,0,0,0,Y
841554851,2002,200202,ROCKY MOUNTAIN VENTURE CAPITAL ASSOCIATION,ERIE,CO,80516-6536,06,00,S40,134982,306636,306636,Y
841554946,,,,,,,,,,,,,N
841554972,,,,,,,,,,,,,N
841555092,2000,200012,POUDRE SCHOOL DISTRICT FOUNDATION INC,FORT COLLINS,CO,80527-0338,03,15,B112,2882322,374217,332615,Y
841555358,,,,,,,,,,,,,N
841555549,,,,,,,,,,,,,N
841555827,2002,200209,THE FOUNDATION AT ROLLING HILLS,GOLDEN,CO,80401-1377,03,16,T30,15829,57640,21217,Y
841556095,2001,200110,DOUBLE ANGEL INC,PARKER,CO,80138-5750,03,16,O50,2799584,57231,57231,Y
841556358,1989,198903,YPO INC,GREENWOOD VLG,CO,80111-4221,06,00,,775693,801970,801970,Y
841556377,2001,200108,COLORADO SASIXP USERS GROUP,DENVER,CO,80207-0566,03,15,B02,39622,76292,76292,Y
841556613,2020,202005,THORNTON CITIZENS POLICE ACADEMY ALUMNI ASSOCIATION,THORNTON,CO,80229-4326,03,16,M20,0,0,0,Y
841557372,2001,200104,DENVER EAST FORENSIC TEAM FOUNDATION,DENVER,CO,80218-0646,03,15,B112,197376,295704,295704,Y
841557473,,,,,,,,,,,,,N
841557492,2001,200103,ENVIRONMENTAL CENTER OF THE ROCKIES,BOULDER,CO,80302-5330,03,15,B82,10681,0,0,Y
841557749,2001,200111,BEAR CREEK HOME & SCHOOL ASSOCIATION INC,BOULDER,CO,80305-5746,03,15,B94,16273,90800,90800,Y
841557849,,,,,,,,,,,,,N
841558163,,,,,,,,,,,,,N
841558348,2001,200104,BALLET ARIEL INC,DENVER,CO,80237-0958,03,16,A63,24128,121315,121315,Y
841558664,2001,200110,MEDICINE HORSE PROGRAM,LONGMONT,CO,80504-8430,03,15,F30,250170,424344,302775,Y
841558843,2002,200202,SPANISH PEAKS HEALTHCARE FOUNDATION,WALSENBURG,CO,81089-0089,03,17,P99,216723,69846,55831,Y
841559172,2001,200101,DESTINATION IMAGINATION COLORADO,DENVER,CO,80222-5400,03,16,B80,250726,378521,356749,Y
841559542,,,,,,,,,,,,,N
841559858,2001,200102,BUNTPORT THEATER COMPANY,DENVER,CO,80204-4442,03,16,A65,563775,352306,352306,Y
841559910,2001,200103,PLANO LAND TRUST CORPORATION,WRAY,CO,80758-0314,03,15,C34,509637,144650,144650,Y
841560026,2001,200103,MEDICINE HORSE CENTER - THERAPEUTIC RIDING & EQUINE REHABILITATION,MANCOS,CO,81328-1074,03,15,E50,309094,234026,233473,Y
841560206,,,,,,,,,,,,,N
841560379,2003,200309,BANKERS FOUNDATION OF COLORADO,DENVER,CO,80203-1557,03,16,T30,5381,25785,13274,Y
841560732,2001,200105,MISSION POSSIBLE,COLORADO SPGS,CO,80909-2840,03,15,O50,562351,1431786,1431786,Y
841560777,2001,200106,SHADES OF BLUE,CASTLE PINES,CO,80108-4608,03,15,O54,28289,62768,62768,Y
841560800,2001,200110,EL PASO COUNTY HOMELESS VETERANS COALITION,COLORADO SPGS,CO,80901-1841,03,15,P85,1,64526,64526,Y
841560829,,,,,,,,,,,,,N
841560901,,,,,,,,,,,,,N
841560982,2002,200202,JUST FOR KIDS FOUNDATION INC,TELLURIDE,CO,81435-4219,03,15,T30,226571,154219,104693,Y
841561252,1946,194611,PTA COLORADO CONGRESS,BROOMFIELD,CO,80020-6166,03,16,,0,0,0,Y
841561254,,,,,,,,,,,,,N
841561434,2001,200102,FRIENDS OF SLAVENS SCHOOL INC,DENVER,CO,80210-6704,03,15,B112,279673,168752,168752,Y
841561722,2001,200105,TEAM BRECKENRIDGE SPORTS CLUB INC,BRECKENRIDGE,CO,80424-1871,03,16,N68,297665,631375,619421,Y
841561787,,,,,,,,,,,,,N
841562020,2001,200102,FOUNDATION OF THE HEART 09-29-2000,COLORADO SPGS,CO,80949-1353,03,10,X21,,,,Y
841562137,2001,200106,NATIONAL WILDLIFE FOUNDATION INC,CENTENNIAL,CO,80112-2610,03,15,C30,1,8059,8059,Y
841562143,2012,201207,LEGACY HIGH SCHOOL FOOTBALL BOOSTERS INC,BROOMFIELD,CO,80023-9443,03,16,B94,7624,126629,126629,Y
841562332,2001,200106,FRIENDS OF PEAK TO PEAK INC,LAFAYETTE,CO,80026-2146,03,21,B11,1760151,594667,459246,Y
841562862,2001,200110,LINCOLN ACADEMY PTO,ARVADA,CO,80004-1460,03,15,B94,60396,60835,51357,Y
841563273,2001,200109,CURTAINS UP PAGOSA,PAGOSA SPGS,CO,81147-2193,03,16,N200,0,0,0,Y
841563351,,,,,,,,,,,,,N
841563362,2001,200107,DORCAS CIRCLE,WALSENBURG,CO,81089-2141,03,15,P60,236564,100422,100422,Y
841563756,,,,,,,,,,,,,N
841564015,2001,200102,IGLESIA CRISTIANA LA ROCA,DENVER,CO,80227-0303,03,10,X20,,,,Y
841564447,2001,200110,SDC SERVICES CORP,DENVER,CO,80238-2722,04,00,S50,158399,307574,307574,Y
841564555,,,,,,,,,,,,,N
841564816,2001,200102,FRIENDS OF THE ASPEN ANIMAL SHELTER,ASPEN,CO,81611-4401,03,15,D11,1575848,448948,398419,Y
841564921,2014,201409,2XTREME FOUNDATION INC,LITTLETON,CO,80127-4109,03,16,P20,67533,53749,53749,Y
841564946,,,,,,,,,,,,,N
841565132,2001,200112,ROCKY MOUNTAIN EQUI-RHYTHM-HORSES BALANCING HEARTS,BOULDER,CO,80304-2727,03,15,O99,56138,16895,16895,Y
841565239,2001,200103,CONSTRUCTION WORKFORCE FOUNDATION OF COLORADO,CENTENNIAL,CO,80112-1421,03,15,B30,1137324,165226,125745,Y
841565402,2000,200012,ROCKY MOUNTAIN GREAT DANE RESCUE INC,LAKEWOOD,CO,80228-0368,03,15,D20,36309,118032,113886,Y
841565460,2019,201901,BEAR CREEK TOUCHDOWN CLUB INC,LAKEWOOD,CO,80227-4332,03,16,B94,9893,58963,42121,Y
841565464,2002,200203,THE LIMB PRESERVATION FOUNDATION,LITTLETON,CO,80127-0010,03,15,G12,1402097,467878,438945,Y
841565503,2001,200108,NAMI BOULDER COUNTY INC,BOULDER,CO,80304-1824,03,15,F016,59346,78634,78634,Y
841565542,2001,200102,ROCKY MOUNTAIN IMMIGRANT ADVOCACY NETWORK,WESTMINSTER,CO,80030-4919,03,16,R20,5969041,5561174,5561174,Y
841565898,,,,,,,,,,,,,N
841565913,2001,200104,FHS-BHS AFTER PROM INC,BOULDER,CO,80304-1607,03,15,I21,0,0,0,Y
841566556,2003,200304,MEETINGS INDUSTRY COUNCIL OF COLORADO INC,LITTLETON,CO,80123-4573,06,00,S41,114392,490839,490839,Y
841566558,,,,,,,,,,,,,N
841566880,2001,200109,ALLIANCE SPORTS ASSOCIATION,DENVER,CO,80219-5193,03,15,N64,1,67847,67847,Y
841566888,2008,200807,STRUGGLE OF LOVE FOUNDATION,DENVER,CO,80239-3111,03,15,P20,987378,3044008,3044008,Y
841567046,2001,200105,RAVENCREST CHALET,ESTES PARK,CO,80517-8830,03,11,B99,5584444,1744137,1744137,Y
841567128,1964,196402,MCGAHAN PELUSO MINISTRIES,COLORADO SPRINGS,CO,80918-2928,03,10,,99030,13450,13450,Y
841567130,2001,200104,ZACS LEGACY CHILDHOOD CANCER FUND,GREELEY,CO,80634-2047,03,15,E12,85766,22211,17818,Y
841567171,2001,200105,ANDY ZANCA YOUTH EMPOWERMENT PROGRAM,CARBONDALE,CO,81623-4945,03,15,O50,151673,225892,225892,Y
841567195,2019,201905,EMERALD ELEMENTARY PTO,BROOMFIELD,CO,80020-0000,03,16,B94,0,0,0,Y
841567577,,,,,,,,,,,,,N
841567700,2003,200301,LITTLE TREASURES EARLY CHILDHOOD CENTER,LA JARA,CO,81140-9427,03,15,P33,377254,447477,447477,Y
841567701,2007,200710,SAN LUIS VALLEY REGIONAL EMERGENCY & TRAUMA ADVISORY COUNCIL,ALAMOSA,CO,81101-9416,03,15,M20,317058,325025,325025,Y
841567838,2001,200106,HOPE HOUSE OF COLORADO,ARVADA,CO,80003-4711,03,15,P20,15158904,6398876,6107443,Y
841567873,,,,,,,,,,,,,N
841568356,2001,200101,SAFE PLACE,COLORADO SPGS,CO,80919-3603,03,15,P74,404964,165931,144009,Y
841568414,2001,200106,ASPEN BOARD OF REALTORS BILL HELDMAN-STARK KING MEMORIAL SCHOLA,BASALT,CO,81621-9281,03,16,B12,1022872,425715,154824,Y
841568422,,,,,,,,,,,,,N
841568564,2000,200010,FEEDING COLORADO,DENVER,CO,80239-2906,03,17,K113,1846673,9786721,9786721,Y
841568619,,,,,,,,,,,,,N
841568837,2001,200102,DENVER INDIAN FAMILY RESOURCE CENTER,DENVER,CO,80206-1514,03,15,P20,768914,611511,611511,Y
841569021,2001,200105,COLORADO ORGANIZATION FOR LATINA OPPORTUNITY AND REPRODUCTIVE RIGHT,DENVER,CO,80204-0991,03,15,E40,7859468,4574341,3620930,Y
841569050,2001,200107,COLORADO DISCOVER ABILITY,GRAND JCT,CO,81501-7752,03,15,N50,722166,344962,310194,Y
841569247,2001,200103,DURANGO FOOD BANK,DURANGO,CO,81302-0156,03,15,K31,2016425,563592,563592,Y
841569268,2001,200103,TELLURIDE YOUTH SOCCER CLUB,TELLURIDE,CO,81435-1799,03,15,N64,1330,147293,147293,Y
841569467,2015,201507,IN HIS REIN MINISTRIES,KERSEY,CO,80644-9768,03,15,,60551,123867,117835,Y
841569469,2002,200207,COLORADO ENVIRONMENTAL CERTIFICATION & TRAINING INC,DENVER,CO,80247-1922,03,16,W80,70318,84675,84675,Y
841569747,2001,200105,GLOBAL DENTAL RELIEF,DENVER,CO,80210-4024,03,16,N20,1655555,1499596,1488923,Y
841569865,1946,194611,PTA COLORADO CONGRESS,BOULDER,CO,80305-6501,03,16,,178150,78684,72872,Y
841569900,,,,,,,,,,,,,N
841570234,2001,200105,COLORADO BLUESKY FOUNDATION,PUEBLO,CO,81008-1505,03,17,P30,114804,3095,3095,Y
841570437,,,,,,,,,,,,,N
841570925,,,,,,,,,,,,,N
841571115,2001,200105,THE DALE HOUSE PROJECT,COLORADO SPGS,CO,80903-3209,03,16,L41,3633610,1426897,1332446,Y
841571245,1967,196701,LITTLE LEAGUE BASEBALL INC,LOUISVILLE,CO,80027-5002,03,15,,61278,140518,129323,Y
841571405,2001,200106,SHELTER MINISTRIES,COLORADO SPGS,CO,80908-1601,03,15,X99,402501,96654,96654,Y
841571522,2017,201707,UTE PASS-WOODLAND PARK KIWANIS FOUNDATION,WOODLAND PARK,CO,80866-1020,03,16,S80,140922,69667,56945,Y
841571531,2001,200107,KEENE CLINIC,KEENESBURG,CO,80643-0559,03,16,E32,554896,706719,706719,Y
841571553,2001,200107,PHILLIPS COUNTY ECONOMIC DEVELOPMENT CORPORATION,HOLYOKE,CO,80734-0424,06,00,S41,102935,82076,82076,Y
841571594,,,,,,,,,,,,,N
841571852,,,,,,,,,,,,,N
841572264,2001,200108,THIRD LAW DANCE-THEATER INC,BOULDER,CO,80302-5503,03,15,A62,216667,382025,382025,Y
841572377,2014,201409,FRIENDS OF LONGMONT YOUTH CENTER,LONGMONT,CO,80504-1252,03,15,B11,0,0,0,Y
841572388,2001,200110,NAMI ARAPAHOE-DOUGLAS COUNTIES,ENGLEWOOD,CO,80112-5000,03,16,F018,97808,139129,139129,Y
841572391,2001,200106,ANCHOR OF HOPE MINISTRIES,MONUMENT,CO,80132-9707,03,15,X20,32123,62867,62867,Y
841572691,2001,200106,COLORADO FREEDOM MEMORIAL FOUNDATION,AURORA,CO,80047-2333,03,15,A80,1007573,171629,167576,Y
841572763,2001,200109,OR CHADASH NEW HORIZONS IN JEWISH EXPERIENCE,AURORA,CO,80014-3323,03,15,T30,14415,93534,93534,Y
841572976,2001,200104,GRUPO FOLKLORICO DE PUEBLO INC,PUEBLO,CO,81004-2369,03,15,A62,199327,64002,64002,Y
841572994,2001,200105,THE LEARNING HOUSE FOUNDATION FOR EARLY CHILDHOOD DEVELOPMENT,FORT COLLINS,CO,80522-0631,03,11,B21,0,0,0,Y
841573036,,,,,,,,,,,,,N
841573130,2001,200107,ENGLEWOOD CULTURAL ARTS CENTER,ENGLEWOOD,CO,80110-2373,03,15,A20,554160,269096,269096,Y
841573424,2001,200107,WESTMINSTER LITTLE LEAGUE INC,WESTMINSTER,CO,80036-0093,03,16,O200,0,0,0,Y
841573731,2002,200211,DENVER COACH FEDERATION,LITTLETON,CO,80120-4489,06,00,S41,117855,57925,57925,Y
841573778,1959,195903,INTERNATIONAL ASSOCIATION OF FIRE FIGHTERS,LOVELAND,CO,80539-1627,05,00,J40,106818,79739,79541,Y
841573995,2001,200107,GRAND VALLEY EDUCATIONAL FOUNDATION,PARACHUTE,CO,81635-0682,03,16,B112,170823,5986,5986,Y
841574728,,,,,,,,,,,,,N
841575292,,,,,,,,,,,,,N
841575296,2005,200503,COLORADO FRIENDS OF FIRST RESPONDER,MONTROSE,CO,81401-4272,03,16,E11,0,0,0,Y
841575318,2001,200106,PINNACOL FOUNDATION,DENVER,CO,80230-7006,03,15,B82,1250784,677187,503705,Y
841575477,2004,200408,DENVER WOMENS HOCKEY LEAGUE,DENVER,CO,80221-2569,03,16,N70,0,0,0,Y
841575562,2001,200112,FORT COLLINS COMMUNITY ACTION NETWORK,FORT COLLINS,CO,80522-0400,03,15,P50,4288,96770,96770,Y
841575686,2000,200006,SLOW FOOD USA INC,DENVER,CO,80202-3029,03,15,K40,261367,547321,517462,Y
841575701,2002,200206,THE CHILDRENS TREEHOUSE FOUNDATION,LAKEWOOD,CO,80227-5165,03,15,F60,46357,226554,196554,Y
841575743,2001,200106,ROCKY MOUNTAIN ROLLER HOCKEY LEAGUE INC,LAKEWOOD,CO,80235-1205,03,16,N60,163888,363708,363708,Y
841575750,2002,200201,COLORADO SCHOOL COUNSELOR ASSOCIATION,INDIAN HILLS,CO,80454-0929,06,00,B03,251217,300652,296678,Y
841576313,,,,,,,,,,,,,N
841576403,,,,,,,,,,,,,N
841576444,2001,200107,1 PERCENT FOR OPEN SPACE INC,CRESTED BUTTE,CO,81224-1974,03,15,C05,242723,76303,76303,Y
841576476,2001,200109,WESTMINSTER COMMUNITY FOUNDATION,WESTMINSTER,CO,80035-0356,03,16,N32,241399,156557,132368,Y
841576745,,,,,,,,,,,,,N
841576866,,,,,,,,,,,,,N
841577037,,,,,,,,,,,,,N
841577255,2002,200204,SCHOOL DISTRICT 27J CAPITAL FACILITY FEE FOUNDATION,BRIGHTON,CO,80601-2484,03,17,B122,6198548,1518013,1518013,Y
841577608,2003,200308,HEARTLIGHT CENTER INC,DENVER,CO,80014-4803,03,16,B99,421565,557218,487136,Y
841578107,2002,200204,EQUAL JUSTICE FOUNDATION INC,COLORADO SPGS,CO,80906-5820,03,15,I71,448,2440,2440,Y
841578395,2024,202402,BAYFIELD EARLY EDUCATION PROGRAM,BAYFIELD,CO,81122-8846,03,15,B90,1835891,807957,807957,Y
841578409,2002,200201,UNIVERSITY LABORATORY SCHOOL FOUNDATION,GREELEY,CO,80633-0614,03,17,B11,202457,6483,6483,Y
841578672,2001,200106,BASALT HIGH SCHOOL BOOSTER CLUB INC,BASALT,CO,81621-1681,03,15,B112,0,0,0,Y
841579094,2001,200105,FORESIGHT SKI GUIDES INC,VAIL,CO,81658-0882,03,16,P80,78086,254048,248807,Y
841579147,,,,,,,,,,,,,N
841579450,2002,200208,BACKDOOR THEATRE,NEDERLAND,CO,80466-1878,03,16,A40,68801,66446,56104,Y
841579816,2013,201305,COLO MASONS PRESERVATION & ASSISTANCE FUND,COLORADO SPGS,CO,80904-1715,03,16,T22,0,0,0,Y
841579820,2001,200109,THE YESS INSTITUTE,DENVER,CO,80222-3324,03,15,N20,698466,1621394,1608305,Y
841580593,2001,200111,THE BOULDER JUDO TRAINING CENTER INC,MONUMENT,CO,80132-9043,03,16,O50,0,0,0,Y
841581116,2001,200105,HARD AT WORK KIDS-HAWKS,DENVER,CO,80220-2743,03,15,N70,13046,124987,124987,Y
841581186,2001,200109,LUCKY TO RIDE,SHERIDAN,CO,80110-8617,03,16,N20,357170,706461,684777,Y
841581595,,,,,,,,,,,,,N
841581677,2002,200206,SLAVIC CHRISTIAN MINISTRIES,COLORADO SPGS,CO,80921-2440,03,15,X99,383989,239731,239731,Y
841581685,2003,200312,ELK VALLEY PUBLIC IMPROVEMENT CORPORATION,HGHLNDS RANCH,CO,80126-4001,03,16,S99,534709,2372376,2372376,Y
841581860,2002,200207,HIGH PLAINS FOUNDATION,LOVELAND,CO,80538-8574,03,17,C110,8665238,190701,190701,Y
841581865,2001,200105,VISTA DEL RAE,TRINIDAD,CO,81082-1283,03,15,P80,272015,34038,34038,Y
841581875,2002,200207,HIGH PLAINS ENVIRONMENTAL CENTER,LOVELAND,CO,80538-8574,03,15,C60,879116,1049252,1049252,Y
841581923,2001,200104,CHAMBER OF THE AMERICAS,LAKEWOOD,CO,80215-8003,06,00,,0,0,0,Y
841582289,2001,200111,TRANSPORTATION SOLUTIONS FOUNDATION,DENVER,CO,80201-8448,03,15,W05,72069,465105,465105,Y
841582302,2003,200306,WIND OF THE SPIRIT MINISTRIES INC,COLORADO SPGS,CO,80919-3847,03,15,X20,230610,39395,39395,Y
841582455,2004,200403,BASALT REGIONAL HERITAGE SOCIETY,BASALT,CO,81621-8305,03,15,A50,0,0,0,Y
841582759,,,,,,,,,,,,,N
841582774,2002,200201,COLORADO SOCCER ACADEMY,AURORA,CO,80010-4314,03,16,N64,23188,1637675,176257,Y
841582880,2005,200509,THE RACHEL JOY SCOTT MEMORIAL FUND,LITTLETON,CO,80123-6544,03,16,P30,0,0,0,Y
841582988,2003,200308,ORIENT LAND TRUST,MOFFAT,CO,81143-9723,03,16,U20,4684055,1698815,1650184,Y
841582998,2001,200105,LAKEWOOD PERFORMING ARTS COUNCIL,LAKEWOOD,CO,80226-4033,03,15,Z99,70915,323596,191481,Y
841583010,,,,,,,,,,,,,N
841583104,2001,200106,FOREST CONSERVANCY,CARBONDALE,CO,81623-9077,03,15,C34,357382,191463,191463,Y
841583366,2002,200211,THE GOOD SHEPHERD FOUNDATION,DENVER,CO,80206-3819,03,15,T30,668116,793763,318646,Y
841583634,2001,200108,STORIES ON STAGE,BOULDER,CO,80301-1241,03,15,B99,227801,207046,207046,Y
841583955,2002,200204,HILLCREST JUNIOR GOLF FOUNDATION,DURANGO,CO,81301-6817,03,16,N60,125417,42985,20935,Y
841584194,2002,200211,TELLER COUNTY REGIONAL ANIMAL SHELTER INC,DIVIDE,CO,80814-0904,03,15,D20,584536,752091,676345,Y
841584355,2001,200111,RIFLE COMMUNITY FOUNDATION,RIFLE,CO,81650-1234,03,15,S20,147109,92513,92513,Y
841584714,2024,202402,PUEBLO SKEET AND TRAP CLUB,PUEBLO,CO,81005-9772,07,00,N50,151279,152126,95928,Y
841584728,,,,,,,,,,,,,N
841584949,2001,200108,BOULDER HOUSING PARTNERS FOUNDATION,BOULDER,CO,80304-0524,03,15,P50,273214,245772,245772,Y
841585417,2001,200105,EDUCATION FOUNDATION OF EAGLE COUNTY,EDWARDS,CO,81632-6425,03,15,B112,217783,1193475,872565,Y
841585574,2014,201409,MONTROSE CHRISTIAN BROADCASTING CORP,DELTA,CO,81416-1900,03,15,X84,185151,35615,35615,Y
841585625,2002,200206,WESTERN STOCK SHOW ASSOCIATION SCHOLARSHIP TRUST,DENVER,CO,80216-2818,03,15,T30,17224204,1369884,810539,Y
841585627,2001,200108,COLORADO LITERACY & LEARNING CENTER,COLORADO SPGS,CO,80918-3600,03,16,P82,28536,137371,137371,Y
841585838,2001,200105,ORCHARD OF HOPE FOUNDATION,CANON CITY,CO,81212-3915,03,15,T30,49657,49141,46976,Y
841586026,2002,200205,CHAFFEE COUNTY UNITED SOCCER CLUB,SALIDA,CO,81201-0565,03,15,N64,90106,129773,129773,Y
841586447,2002,200210,ROCKY MOUNTAIN REVELS INC,BOULDER,CO,80307-3094,03,16,A65,0,0,0,Y
841586797,2003,200308,FORT COLLINS YOUTH LACROSSE,FORT COLLINS,CO,80527-2803,03,16,N60,0,0,0,Y
841586805,2015,201504,BASILEIA INTERNATIONAL,COLORADO SPGS,CO,80906-7956,03,10,X20,1,8433,8433,Y
841586867,,,,,,,,,,,,,N
841587153,,,,,,,,,,,,,N
841587174,,,,,,,,,,,,,N
841587191,2001,200109,DR MARY FISHER MEDICAL FOUNDATION,PAGOSA SPRINGS,CO,81147-9861,03,15,E122,1387587,771041,712224,Y
841587575,2002,200205,GRAND COUNTY RURAL HEALTH NETWORK INC,HOT SLPHR SPR,CO,80451-0095,03,15,E99,487314,1113225,1110728,Y
841587731,,,,,,,,,,,,,N
841588141,,,,,,,,,,,,,N
841588173,2003,200302,AKHA OUTREACH SERVICES INC,ARVADA,CO,80004-4000,03,15,T30,547606,330783,330783,Y
841588210,2002,200204,SAN JUAN FIELD SCHOOL,GRAND JCT,CO,81507-2643,03,16,B60,5290,13859,13859,Y
841588653,,,,,,,,,,,,,N
841588826,2001,200112,WRAY COMMUNITY CHILD CARE CENTER,WRAY,CO,80758-1632,03,15,T70,612434,726315,726315,Y
841589002,2002,200201,HIGH PLAINS HIGH SCHOOL HOCKEY LEAGUE,FORT COLLINS,CO,80525-4929,03,16,N68,203067,452378,452378,Y
841589020,,,,,,,,,,,,,N
841589051,2002,200206,ROARING FORK ROTARY CLUB FOUNDATION INC,CARBONDALE,CO,81623-0538,03,15,T30,79203,86843,77782,Y
841589055,,,,,,,,,,,,,N
841589125,2002,200206,BEAVER RANCH COMMUNITY INC,CONIFER,CO,80433-0187,03,16,N32,746784,214004,214004,Y
841589318,2001,200110,PIKES PEAK OR BUST RODEO FOUNDATION,COLORADO SPRINGS,CO,80905-4801,03,15,T30,475100,4176739,4025331,Y
841589326,2003,200307,FREDERICK HIGH SCHOOL BOOSTER CLUB,FREDERICK,CO,80504-9501,03,16,B11,46759,85081,53567,Y
